num_passengers,trip_type,purchase_lead,length_of_stay,departure_time,flight_day,flight_duration,long_haul,extra_bags,in_flight_meals,preferred_seats
1,RoundTrip,368,6,13:00,Sun,6.62,"short to medium haul",no,no,no
1,RoundTrip,35,6,8:00,Fri,8.58,"long haul",yes,yes,no
1,RoundTrip,28,6,10:00,Sat,8.58,"long haul",yes,no,no
2,RoundTrip,24,6,2:00,Thu,8.58,"long haul",no,yes,yes
4,RoundTrip,51,6,11:00,Fri,8.58,"long haul",yes,no,yes
2,RoundTrip,15,6,15:00,Fri,8.58,"long haul",yes,yes,no
1,RoundTrip,15,6,11:00,Tue,8.58,"long haul",no,no,no
1,RoundTrip,202,6,12:00,Sun,8.58,"long haul",yes,yes,yes
1,RoundTrip,70,6,10:00,Sun,8.58,"long haul",yes,no,no
1,RoundTrip,26,6,12:00,Sat,8.58,"long haul",no,yes,no
1,RoundTrip,26,6,1:00,Wed,8.58,"long haul",no,yes,yes
2,RoundTrip,101,6,14:00,Wed,8.58,"long haul",yes,yes,no
5,RoundTrip,84,6,2:00,Sun,8.58,"long haul",yes,yes,no
4,RoundTrip,334,6,5:00,Tue,8.58,"long haul",yes,yes,yes
2,RoundTrip,83,6,9:00,Sun,8.58,"long haul",yes,yes,no
1,RoundTrip,41,6,16:00,Mon,8.58,"long haul",yes,yes,yes
4,RoundTrip,45,6,14:00,Wed,8.58,"long haul",yes,no,no
3,RoundTrip,14,6,3:00,Mon,8.58,"long haul",yes,no,no
1,RoundTrip,1,6,7:00,Fri,8.58,"long haul",yes,yes,no
1,RoundTrip,261,6,13:00,Thu,8.58,"long haul",yes,yes,yes
1,RoundTrip,12,6,8:00,Mon,8.58,"long haul",no,no,no
1,RoundTrip,8,6,14:00,Tue,8.58,"long haul",yes,yes,no
1,RoundTrip,54,6,14:00,Thu,8.58,"long haul",yes,yes,yes
2,RoundTrip,88,6,10:00,Wed,8.58,"long haul",yes,yes,no
1,RoundTrip,37,6,5:00,Sun,8.58,"long haul",no,no,no
1,RoundTrip,56,6,13:00,Sat,8.58,"long haul",yes,no,no
2,RoundTrip,437,6,6:00,Sat,8.58,"long haul",no,no,no
3,RoundTrip,9,6,10:00,Thu,8.58,"long haul",yes,no,no
2,RoundTrip,126,6,12:00,Sat,8.58,"long haul",no,no,yes
1,RoundTrip,40,6,15:00,Sat,8.58,"long haul",no,no,no
1,RoundTrip,66,6,8:00,Tue,8.58,"long haul",yes,yes,no
1,CircleTrip,94,6,1:00,Fri,8.58,"long haul",no,no,no
2,RoundTrip,101,6,14:00,Wed,8.58,"long haul",yes,yes,no
2,RoundTrip,52,6,10:00,Fri,8.58,"long haul",yes,yes,no
1,RoundTrip,74,6,14:00,Sun,8.58,"long haul",yes,yes,no
2,OneWay,26,6,1:00,Tue,8.58,"long haul",no,yes,no
2,RoundTrip,119,6,13:00,Sun,8.58,"long haul",yes,yes,no
3,RoundTrip,174,6,13:00,Sat,8.58,"long haul",yes,no,no
1,RoundTrip,42,6,16:00,Wed,8.58,"long haul",no,no,no
1,RoundTrip,21,6,2:00,Sat,8.58,"long haul",yes,yes,no
1,RoundTrip,13,6,13:00,Tue,8.58,"long haul",no,no,no
2,RoundTrip,49,6,3:00,Sat,8.58,"long haul",yes,no,no
2,RoundTrip,101,6,14:00,Wed,8.58,"long haul",yes,yes,no
1,OneWay,87,6,16:00,Thu,8.58,"long haul",yes,yes,no
1,RoundTrip,113,6,14:00,Tue,8.58,"long haul",no,no,no
2,OneWay,70,6,2:00,Sun,8.58,"long haul",yes,no,no
1,OneWay,100,6,22:00,Thu,8.58,"long haul",yes,yes,yes
2,RoundTrip,93,6,7:00,Tue,8.58,"long haul",yes,no,yes
1,RoundTrip,52,6,6:00,Mon,8.58,"long haul",no,no,yes
1,RoundTrip,60,6,11:00,Sun,8.58,"long haul",no,no,no
4,RoundTrip,405,6,11:00,Sun,8.58,"long haul",no,yes,no
1,RoundTrip,4,6,10:00,Sun,8.58,"long haul",yes,yes,no
2,RoundTrip,210,6,3:00,Sun,8.58,"long haul",no,no,no
1,RoundTrip,40,6,1:00,Sat,8.58,"long haul",no,no,no
2,RoundTrip,222,6,4:00,Mon,8.58,"long haul",yes,no,yes
2,RoundTrip,99,6,15:00,Thu,8.58,"long haul",yes,no,no
1,RoundTrip,64,6,9:00,Sat,8.58,"long haul",yes,yes,yes
2,OneWay,5,6,5:00,Mon,8.58,"long haul",yes,no,yes
1,RoundTrip,320,6,6:00,Mon,8.58,"long haul",no,no,no
1,RoundTrip,14,6,0:00,Sat,8.58,"long haul",yes,yes,no
3,RoundTrip,173,6,12:00,Fri,8.58,"long haul",no,yes,yes
1,RoundTrip,70,6,7:00,Thu,8.58,"long haul",yes,yes,no
1,OneWay,8,6,1:00,Wed,8.58,"long haul",no,no,no
1,CircleTrip,42,6,7:00,Fri,8.58,"long haul",yes,no,yes
2,RoundTrip,42,6,12:00,Tue,8.58,"long haul",yes,yes,yes
2,RoundTrip,153,6,13:00,Wed,8.58,"long haul",no,no,no
2,OneWay,198,6,4:00,Thu,8.58,"long haul",yes,yes,yes
1,RoundTrip,26,6,4:00,Mon,8.58,"long haul",yes,no,no
1,RoundTrip,129,6,15:00,Wed,8.58,"long haul",yes,yes,no
1,OneWay,2,6,23:00,Thu,8.58,"long haul",yes,no,no
1,RoundTrip,236,6,0:00,Fri,8.58,"long haul",no,no,yes
1,RoundTrip,389,6,6:00,Tue,8.58,"long haul",no,no,no
1,RoundTrip,49,6,11:00,Sat,8.58,"long haul",yes,no,no
3,RoundTrip,29,6,9:00,Tue,8.58,"long haul",yes,yes,yes
1,RoundTrip,26,6,13:00,Fri,8.58,"long haul",yes,no,no
4,OneWay,220,6,14:00,Wed,8.58,"long haul",no,no,no
1,RoundTrip,50,6,3:00,Sat,8.58,"long haul",no,no,no
2,RoundTrip,90,6,14:00,Fri,8.58,"long haul",yes,no,yes
1,RoundTrip,68,6,3:00,Tue,8.58,"long haul",yes,yes,no
1,RoundTrip,3,6,1:00,Tue,8.58,"long haul",no,no,no
2,RoundTrip,101,6,14:00,Wed,8.58,"long haul",yes,yes,no
2,RoundTrip,81,6,4:00,Wed,8.58,"long haul",yes,no,yes
1,RoundTrip,50,6,1:00,Tue,8.58,"long haul",yes,no,no
1,RoundTrip,130,6,8:00,Tue,8.58,"long haul",yes,yes,no
1,OneWay,206,6,9:00,Wed,8.58,"long haul",no,no,no
2,RoundTrip,165,6,5:00,Tue,8.58,"long haul",yes,yes,yes
1,RoundTrip,237,6,17:00,Mon,8.58,"long haul",no,no,no
1,RoundTrip,69,6,6:00,Mon,8.58,"long haul",no,no,yes
1,RoundTrip,71,6,17:00,Wed,8.58,"long haul",yes,yes,no
2,RoundTrip,101,6,14:00,Wed,8.58,"long haul",yes,yes,no
2,RoundTrip,33,6,15:00,Mon,8.58,"long haul",no,yes,yes
1,OneWay,23,6,16:00,Thu,8.58,"long haul",no,no,no
2,RoundTrip,15,6,4:00,Tue,8.58,"long haul",yes,yes,no
1,OneWay,39,6,15:00,Tue,8.58,"long haul",no,no,no
1,RoundTrip,10,6,6:00,Mon,8.58,"long haul",no,no,no
2,RoundTrip,353,6,12:00,Sat,8.58,"long haul",yes,yes,yes
2,RoundTrip,33,6,7:00,Wed,8.58,"long haul",yes,yes,yes
1,RoundTrip,389,6,6:00,Tue,8.58,"long haul",no,no,no
3,RoundTrip,273,6,11:00,Sun,8.58,"long haul",yes,yes,no
4,RoundTrip,412,6,14:00,Sun,8.58,"long haul",no,no,no
2,CircleTrip,10,6,9:00,Wed,8.58,"long haul",yes,yes,no
2,RoundTrip,209,6,1:00,Mon,8.58,"long haul",no,yes,yes
2,RoundTrip,54,6,7:00,Wed,8.58,"long haul",no,no,no
2,OneWay,215,6,14:00,Sat,8.58,"long haul",yes,yes,no
2,OneWay,338,6,3:00,Mon,8.58,"long haul",yes,no,yes
2,RoundTrip,126,6,17:00,Sun,8.58,"long haul",yes,yes,yes
2,RoundTrip,101,6,14:00,Wed,8.58,"long haul",yes,yes,no
1,RoundTrip,195,6,3:00,Sun,8.58,"long haul",yes,yes,no
1,RoundTrip,1,6,19:00,Sun,8.58,"long haul",no,no,no
1,RoundTrip,138,6,14:00,Thu,8.58,"long haul",no,yes,no
1,RoundTrip,112,6,10:00,Sat,8.58,"long haul",no,yes,no
2,RoundTrip,147,6,10:00,Fri,8.58,"long haul",yes,no,no
3,OneWay,194,6,15:00,Mon,8.58,"long haul",yes,yes,no
1,RoundTrip,83,6,13:00,Mon,8.58,"long haul",yes,yes,yes
4,OneWay,245,6,2:00,Sun,8.58,"long haul",yes,no,no
2,RoundTrip,17,6,11:00,Wed,8.58,"long haul",no,yes,yes
2,RoundTrip,137,6,6:00,Fri,8.58,"long haul",no,no,no
1,RoundTrip,36,6,16:00,Tue,8.58,"long haul",yes,no,yes
2,RoundTrip,13,6,3:00,Mon,8.58,"long haul",no,no,no
1,RoundTrip,39,6,7:00,Wed,8.58,"long haul",yes,yes,no
1,RoundTrip,5,6,19:00,Thu,8.58,"long haul",yes,no,no
1,RoundTrip,6,6,6:00,Thu,8.58,"long haul",yes,no,no
1,RoundTrip,149,6,11:00,Thu,8.58,"long haul",yes,yes,yes
1,RoundTrip,131,6,23:00,Mon,8.58,"long haul",yes,no,no
1,RoundTrip,32,6,15:00,Thu,8.58,"long haul",no,yes,no
2,RoundTrip,51,6,8:00,Fri,8.58,"long haul",yes,no,no
2,RoundTrip,85,6,14:00,Mon,8.58,"long haul",yes,no,yes
1,RoundTrip,4,6,12:00,Thu,8.58,"long haul",no,yes,no
4,RoundTrip,262,6,4:00,Wed,8.58,"long haul",yes,no,no
1,RoundTrip,29,6,4:00,Sat,8.58,"long haul",yes,no,no
1,RoundTrip,15,6,21:00,Sun,8.58,"long haul",no,yes,no
2,RoundTrip,110,6,15:00,Mon,8.58,"long haul",yes,no,no
2,RoundTrip,108,6,13:00,Wed,8.58,"long haul",yes,no,no
1,RoundTrip,270,6,14:00,Sun,8.58,"long haul",no,yes,no
2,RoundTrip,101,6,14:00,Wed,8.58,"long haul",yes,yes,no
7,RoundTrip,259,6,19:00,Sun,8.58,"long haul",yes,yes,no
1,RoundTrip,75,6,13:00,Mon,8.58,"long haul",yes,yes,yes
4,RoundTrip,14,6,10:00,Sat,8.58,"long haul",yes,no,yes
2,RoundTrip,8,6,2:00,Sat,8.58,"long haul",yes,yes,yes
1,RoundTrip,57,6,9:00,Tue,8.58,"long haul",yes,yes,no
2,RoundTrip,77,6,5:00,Thu,8.58,"long haul",no,no,no
1,RoundTrip,5,6,6:00,Sun,8.58,"long haul",no,yes,yes
2,RoundTrip,335,6,4:00,Mon,8.58,"long haul",no,no,no
4,RoundTrip,19,6,14:00,Thu,6.62,"short to medium haul",yes,yes,yes
1,RoundTrip,55,6,8:00,Fri,6.62,"short to medium haul",no,no,no
2,RoundTrip,351,6,6:00,Wed,6.62,"short to medium haul",yes,yes,yes
2,RoundTrip,140,6,14:00,Thu,6.62,"short to medium haul",yes,yes,yes
5,RoundTrip,141,6,12:00,Wed,6.62,"short to medium haul",yes,no,yes
1,RoundTrip,5,6,5:00,Sun,6.62,"short to medium haul",yes,yes,yes
1,RoundTrip,72,6,9:00,Tue,8.15,"long haul",no,no,yes
1,RoundTrip,130,6,4:00,Sun,8.15,"long haul",yes,no,no
1,RoundTrip,11,6,2:00,Sun,8.15,"long haul",no,no,no
1,RoundTrip,51,6,16:00,Sat,8.15,"long haul",no,yes,yes
1,RoundTrip,199,6,18:00,Mon,8.15,"long haul",no,no,no
1,RoundTrip,199,6,18:00,Mon,8.15,"long haul",no,no,no
1,RoundTrip,199,6,18:00,Mon,8.15,"long haul",no,no,no
1,RoundTrip,199,6,18:00,Mon,8.15,"long haul",no,no,no
1,RoundTrip,199,6,18:00,Mon,8.15,"long haul",no,no,no
1,RoundTrip,199,6,18:00,Mon,8.15,"long haul",no,no,no
1,RoundTrip,199,6,18:00,Mon,8.15,"long haul",no,no,no
1,RoundTrip,199,6,18:00,Mon,8.15,"long haul",no,no,no
1,RoundTrip,199,6,18:00,Mon,8.15,"long haul",no,no,no
1,RoundTrip,3,6,13:00,Sun,8.15,"long haul",yes,yes,no
1,RoundTrip,11,6,5:00,Sat,8.15,"long haul",no,yes,no
1,RoundTrip,169,6,16:00,Tue,8.15,"long haul",yes,yes,no
1,RoundTrip,4,6,16:00,Wed,9.5,"long haul",no,no,no
3,RoundTrip,32,6,14:00,Wed,7,"short to medium haul",no,no,no
1,RoundTrip,159,6,12:00,Fri,7,"short to medium haul",no,no,no
4,RoundTrip,129,6,12:00,Tue,7,"short to medium haul",yes,yes,yes
1,RoundTrip,98,6,15:00,Tue,7,"short to medium haul",no,yes,yes
1,RoundTrip,25,6,2:00,Fri,7,"short to medium haul",yes,yes,no
2,RoundTrip,225,6,9:00,Sun,7,"short to medium haul",yes,no,no
2,RoundTrip,237,6,17:00,Sat,7,"short to medium haul",no,no,no
2,RoundTrip,343,6,12:00,Fri,7,"short to medium haul",yes,yes,yes
5,RoundTrip,344,6,16:00,Sat,7,"short to medium haul",no,no,no
3,RoundTrip,388,6,4:00,Fri,7,"short to medium haul",yes,no,yes
4,RoundTrip,48,6,17:00,Thu,7,"short to medium haul",yes,yes,no
2,RoundTrip,38,6,6:00,Mon,7,"short to medium haul",yes,yes,no
2,RoundTrip,246,6,5:00,Tue,7,"short to medium haul",yes,no,no
2,RoundTrip,233,6,7:00,Mon,7,"short to medium haul",yes,yes,no
1,RoundTrip,155,6,1:00,Mon,7,"short to medium haul",yes,no,no
2,RoundTrip,221,6,8:00,Sun,7,"short to medium haul",yes,no,yes
1,RoundTrip,129,6,8:00,Tue,7,"short to medium haul",yes,yes,no
4,RoundTrip,55,6,15:00,Tue,4.75,"short to medium haul",yes,no,no
1,RoundTrip,27,6,4:00,Thu,8.83,"long haul",yes,no,no
2,RoundTrip,1,6,12:00,Sun,8.83,"long haul",yes,yes,yes
1,RoundTrip,118,6,16:00,Sun,8.83,"long haul",yes,yes,no
2,RoundTrip,360,6,13:00,Sun,8.83,"long haul",yes,no,yes
4,RoundTrip,247,6,12:00,Sat,8.83,"long haul",yes,no,yes
1,RoundTrip,63,6,9:00,Sun,8.83,"long haul",yes,no,yes
1,RoundTrip,0,6,7:00,Sat,8.83,"long haul",yes,yes,yes
2,RoundTrip,170,6,0:00,Wed,8.83,"long haul",yes,yes,no
3,RoundTrip,73,6,13:00,Fri,8.83,"long haul",yes,yes,yes
1,RoundTrip,11,6,9:00,Tue,8.83,"long haul",yes,yes,no
1,RoundTrip,10,6,21:00,Thu,8.83,"long haul",yes,yes,yes
5,RoundTrip,63,6,11:00,Tue,8.83,"long haul",yes,no,no
2,RoundTrip,52,6,4:00,Sun,8.83,"long haul",yes,yes,yes
1,RoundTrip,125,6,13:00,Tue,8.83,"long haul",no,no,no
1,RoundTrip,119,6,0:00,Tue,8.83,"long haul",yes,yes,no
1,RoundTrip,283,6,10:00,Mon,8.83,"long haul",yes,no,no
1,RoundTrip,46,6,5:00,Sat,8.83,"long haul",no,no,no
2,RoundTrip,240,6,9:00,Sun,8.83,"long haul",yes,yes,no
2,RoundTrip,118,6,12:00,Sun,8.83,"long haul",no,yes,no
1,RoundTrip,46,6,9:00,Sat,8.83,"long haul",yes,yes,yes
2,RoundTrip,46,6,9:00,Sat,8.83,"long haul",yes,yes,no
1,RoundTrip,32,6,8:00,Wed,8.83,"long haul",yes,no,no
5,RoundTrip,107,6,7:00,Wed,6.33,"short to medium haul",yes,yes,no
1,RoundTrip,50,6,8:00,Fri,6.33,"short to medium haul",yes,no,no
1,RoundTrip,26,6,22:00,Mon,6.33,"short to medium haul",yes,yes,yes
1,RoundTrip,134,6,5:00,Wed,6.33,"short to medium haul",yes,yes,no
2,RoundTrip,27,6,7:00,Fri,6.33,"short to medium haul",no,yes,no
1,RoundTrip,4,6,6:00,Thu,6.33,"short to medium haul",yes,no,no
7,RoundTrip,3,6,12:00,Thu,6.33,"short to medium haul",yes,no,no
2,RoundTrip,118,6,12:00,Tue,6.33,"short to medium haul",yes,no,no
1,RoundTrip,4,6,2:00,Fri,6.33,"short to medium haul",no,no,no
2,RoundTrip,27,6,5:00,Fri,6.33,"short to medium haul",yes,yes,no
1,RoundTrip,93,6,3:00,Mon,6.33,"short to medium haul",yes,yes,yes
3,RoundTrip,394,6,5:00,Sun,6.33,"short to medium haul",yes,no,no
1,RoundTrip,45,6,15:00,Wed,5.33,"short to medium haul",yes,no,no
1,RoundTrip,2,6,6:00,Mon,5.33,"short to medium haul",yes,no,no
1,RoundTrip,13,6,1:00,Tue,5.33,"short to medium haul",yes,yes,no
1,RoundTrip,22,6,7:00,Mon,5.33,"short to medium haul",yes,yes,no
1,RoundTrip,3,6,1:00,Wed,5.33,"short to medium haul",yes,no,no
1,RoundTrip,0,6,4:00,Fri,5.33,"short to medium haul",no,yes,no
4,RoundTrip,80,6,0:00,Sat,5.33,"short to medium haul",yes,no,no
1,RoundTrip,31,6,3:00,Mon,5.33,"short to medium haul",yes,yes,yes
3,RoundTrip,299,6,9:00,Fri,8.58,"long haul",yes,yes,no
1,RoundTrip,114,6,17:00,Thu,8.58,"long haul",yes,no,no
2,RoundTrip,82,6,0:00,Mon,8.58,"long haul",yes,no,yes
2,RoundTrip,82,6,0:00,Mon,8.58,"long haul",yes,no,yes
2,RoundTrip,82,6,0:00,Mon,8.58,"long haul",yes,no,yes
4,RoundTrip,341,6,11:00,Sun,4.67,"short to medium haul",no,no,yes
2,RoundTrip,276,6,15:00,Mon,4.67,"short to medium haul",no,yes,yes
2,RoundTrip,281,6,0:00,Tue,4.67,"short to medium haul",yes,no,no
1,RoundTrip,7,6,9:00,Tue,4.67,"short to medium haul",yes,no,no
2,RoundTrip,278,6,16:00,Tue,4.67,"short to medium haul",no,yes,yes
1,RoundTrip,279,6,5:00,Wed,4.67,"short to medium haul",yes,no,no
4,RoundTrip,190,6,10:00,Sun,4.67,"short to medium haul",yes,yes,yes
1,RoundTrip,4,6,20:00,Fri,4.67,"short to medium haul",yes,no,no
1,RoundTrip,99,6,3:00,Wed,4.67,"short to medium haul",yes,yes,yes
2,RoundTrip,400,6,4:00,Sun,4.67,"short to medium haul",yes,no,yes
2,RoundTrip,55,6,13:00,Thu,4.67,"short to medium haul",yes,no,no
8,RoundTrip,52,6,6:00,Fri,4.67,"short to medium haul",yes,yes,no
2,RoundTrip,50,6,8:00,Tue,4.67,"short to medium haul",yes,no,yes
1,RoundTrip,409,6,16:00,Sun,4.67,"short to medium haul",no,yes,yes
4,RoundTrip,265,6,15:00,Thu,4.67,"short to medium haul",yes,no,no
4,RoundTrip,208,6,14:00,Sat,4.67,"short to medium haul",yes,no,yes
7,RoundTrip,258,6,8:00,Sun,4.67,"short to medium haul",no,no,no
2,RoundTrip,106,6,14:00,Tue,4.67,"short to medium haul",yes,yes,yes
1,RoundTrip,5,6,15:00,Sat,4.67,"short to medium haul",no,no,no
2,RoundTrip,104,6,6:00,Sun,4.67,"short to medium haul",yes,no,yes
2,RoundTrip,172,6,8:00,Tue,4.67,"short to medium haul",yes,no,no
2,RoundTrip,129,6,3:00,Sat,4.67,"short to medium haul",yes,no,no
1,RoundTrip,42,6,14:00,Tue,4.67,"short to medium haul",yes,yes,no
1,RoundTrip,13,6,13:00,Fri,4.67,"short to medium haul",no,no,no
2,RoundTrip,6,6,16:00,Wed,4.67,"short to medium haul",yes,no,no
2,RoundTrip,16,6,5:00,Mon,5,"short to medium haul",yes,no,no
1,RoundTrip,386,6,7:00,Tue,7,"short to medium haul",no,no,no
1,RoundTrip,3,6,12:00,Tue,7,"short to medium haul",yes,yes,yes
1,RoundTrip,20,6,3:00,Mon,7,"short to medium haul",no,no,no
1,RoundTrip,17,6,3:00,Sat,7,"short to medium haul",yes,yes,no
4,CircleTrip,311,6,1:00,Sun,7,"short to medium haul",yes,yes,no
3,RoundTrip,36,6,11:00,Tue,7,"short to medium haul",yes,no,no
6,RoundTrip,90,6,2:00,Sat,7,"short to medium haul",yes,yes,no
1,RoundTrip,50,6,7:00,Mon,7,"short to medium haul",no,no,no
1,RoundTrip,17,6,3:00,Sat,7,"short to medium haul",yes,yes,no
1,RoundTrip,400,6,8:00,Sun,7,"short to medium haul",no,yes,no
5,RoundTrip,38,6,8:00,Sun,8.83,"long haul",yes,yes,no
1,RoundTrip,206,6,10:00,Sun,8.83,"long haul",no,yes,yes
1,RoundTrip,3,6,18:00,Sat,8.83,"long haul",yes,no,no
1,RoundTrip,66,6,8:00,Sun,8.83,"long haul",no,no,no
1,RoundTrip,18,6,1:00,Sat,5.62,"short to medium haul",yes,yes,yes
1,RoundTrip,78,6,8:00,Mon,5.33,"short to medium haul",no,no,no
1,RoundTrip,41,6,1:00,Fri,5.33,"short to medium haul",no,yes,yes
3,RoundTrip,16,6,3:00,Wed,5.33,"short to medium haul",yes,no,no
1,RoundTrip,15,6,11:00,Sun,5.33,"short to medium haul",no,no,no
1,RoundTrip,11,6,6:00,Mon,8.58,"long haul",yes,no,yes
1,RoundTrip,26,6,2:00,Thu,8.58,"long haul",no,yes,yes
1,RoundTrip,23,6,13:00,Tue,4.67,"short to medium haul",no,no,no
2,RoundTrip,15,6,18:00,Sat,4.67,"short to medium haul",yes,yes,no
2,RoundTrip,16,6,5:00,Sun,4.67,"short to medium haul",no,yes,no
1,RoundTrip,118,6,2:00,Fri,4.67,"short to medium haul",no,no,no
2,RoundTrip,42,6,18:00,Thu,4.67,"short to medium haul",yes,no,no
1,RoundTrip,122,6,9:00,Mon,4.67,"short to medium haul",yes,yes,no
1,RoundTrip,36,6,6:00,Tue,4.67,"short to medium haul",yes,no,no
1,RoundTrip,23,6,3:00,Tue,4.67,"short to medium haul",yes,no,no
1,RoundTrip,36,6,23:00,Tue,7,"short to medium haul",yes,no,yes
1,RoundTrip,125,6,0:00,Thu,7,"short to medium haul",no,no,no
1,RoundTrip,4,6,5:00,Wed,7,"short to medium haul",yes,no,no
1,RoundTrip,9,6,11:00,Tue,7,"short to medium haul",yes,no,yes
1,RoundTrip,186,6,2:00,Mon,7,"short to medium haul",yes,no,yes
1,RoundTrip,133,6,13:00,Tue,7,"short to medium haul",yes,no,yes
1,RoundTrip,9,6,12:00,Sun,7,"short to medium haul",yes,no,no
2,RoundTrip,16,6,13:00,Mon,4.75,"short to medium haul",yes,yes,no
2,RoundTrip,32,6,10:00,Fri,8.83,"long haul",no,no,no
1,RoundTrip,64,6,5:00,Wed,8.83,"long haul",yes,yes,yes
2,RoundTrip,9,6,8:00,Wed,8.83,"long haul",yes,yes,yes
1,RoundTrip,64,6,5:00,Wed,8.83,"long haul",no,yes,yes
6,RoundTrip,19,6,17:00,Sun,8.83,"long haul",yes,yes,no
1,RoundTrip,10,6,11:00,Thu,8.83,"long haul",no,no,no
1,RoundTrip,72,6,15:00,Mon,8.83,"long haul",no,no,no
4,RoundTrip,24,6,15:00,Tue,6.42,"short to medium haul",yes,yes,no
1,RoundTrip,2,6,14:00,Fri,5.62,"short to medium haul",yes,yes,no
2,RoundTrip,47,6,14:00,Fri,5.62,"short to medium haul",yes,no,no
3,RoundTrip,252,6,8:00,Tue,6.33,"short to medium haul",no,no,no
3,RoundTrip,75,6,1:00,Tue,6.33,"short to medium haul",yes,yes,yes
2,RoundTrip,30,6,22:00,Wed,6.33,"short to medium haul",yes,yes,yes
3,RoundTrip,49,6,15:00,Mon,5.33,"short to medium haul",yes,no,no
2,RoundTrip,11,6,0:00,Thu,5.33,"short to medium haul",yes,no,no
2,RoundTrip,34,6,0:00,Tue,8.58,"long haul",yes,no,no
1,RoundTrip,125,6,14:00,Sat,8.58,"long haul",no,no,yes
1,RoundTrip,139,6,14:00,Thu,4.67,"short to medium haul",no,yes,yes
2,RoundTrip,308,6,5:00,Wed,4.67,"short to medium haul",yes,no,no
1,RoundTrip,119,6,9:00,Mon,4.67,"short to medium haul",no,no,yes
2,RoundTrip,169,6,10:00,Tue,4.67,"short to medium haul",no,no,no
2,RoundTrip,26,6,15:00,Mon,5.13,"short to medium haul",yes,no,no
2,RoundTrip,116,6,13:00,Wed,7,"short to medium haul",yes,no,no
1,RoundTrip,119,6,14:00,Wed,7,"short to medium haul",yes,yes,no
2,RoundTrip,119,6,10:00,Tue,7,"short to medium haul",yes,no,yes
1,RoundTrip,65,6,7:00,Thu,4.75,"short to medium haul",yes,no,yes
1,RoundTrip,80,6,4:00,Mon,8.83,"long haul",no,yes,no
2,RoundTrip,135,6,9:00,Sat,8.83,"long haul",yes,no,no
1,RoundTrip,31,6,0:00,Sat,8.83,"long haul",no,no,no
2,RoundTrip,189,6,2:00,Sat,8.83,"long haul",no,no,no
2,RoundTrip,8,6,10:00,Tue,8.83,"long haul",yes,yes,yes
1,RoundTrip,43,6,23:00,Tue,8.83,"long haul",no,no,no
4,RoundTrip,123,6,15:00,Tue,6.42,"short to medium haul",no,no,no
3,RoundTrip,47,6,7:00,Thu,6.42,"short to medium haul",no,no,no
2,RoundTrip,13,6,10:00,Mon,6.42,"short to medium haul",no,no,no
2,RoundTrip,39,6,15:00,Mon,6.42,"short to medium haul",no,yes,no
3,RoundTrip,211,6,5:00,Mon,6.42,"short to medium haul",no,no,no
2,RoundTrip,51,6,13:00,Fri,6.42,"short to medium haul",yes,no,yes
2,RoundTrip,59,6,9:00,Fri,6.42,"short to medium haul",no,no,no
6,RoundTrip,263,6,4:00,Sun,6.42,"short to medium haul",yes,no,no
4,RoundTrip,80,6,6:00,Sat,6.42,"short to medium haul",no,no,no
2,RoundTrip,13,6,9:00,Sat,6.42,"short to medium haul",yes,no,no
2,RoundTrip,41,6,4:00,Thu,6.42,"short to medium haul",no,no,no
2,RoundTrip,16,6,0:00,Fri,6.42,"short to medium haul",no,no,no
2,RoundTrip,32,6,4:00,Tue,6.42,"short to medium haul",no,yes,yes
4,RoundTrip,108,6,12:00,Wed,6.42,"short to medium haul",yes,yes,no
2,RoundTrip,56,6,16:00,Mon,6.42,"short to medium haul",yes,no,no
1,RoundTrip,16,6,2:00,Fri,6.42,"short to medium haul",no,no,no
3,RoundTrip,77,6,15:00,Mon,6.42,"short to medium haul",no,yes,no
2,RoundTrip,6,6,2:00,Fri,6.42,"short to medium haul",no,no,yes
4,RoundTrip,282,6,12:00,Mon,6.42,"short to medium haul",no,no,no
2,RoundTrip,22,6,6:00,Sat,6.42,"short to medium haul",yes,no,no
2,RoundTrip,184,6,13:00,Thu,6.42,"short to medium haul",yes,no,no
2,RoundTrip,37,6,12:00,Mon,6.42,"short to medium haul",no,no,no
1,RoundTrip,50,6,12:00,Tue,6.42,"short to medium haul",no,no,no
4,RoundTrip,206,6,18:00,Thu,6.42,"short to medium haul",no,no,no
2,RoundTrip,24,6,17:00,Sat,6.42,"short to medium haul",yes,no,no
3,RoundTrip,13,6,15:00,Tue,6.42,"short to medium haul",yes,no,yes
2,RoundTrip,10,6,11:00,Tue,6.42,"short to medium haul",yes,yes,yes
5,RoundTrip,66,6,12:00,Sun,6.42,"short to medium haul",no,no,no
3,RoundTrip,6,6,5:00,Fri,6.42,"short to medium haul",yes,no,no
2,RoundTrip,75,6,1:00,Sat,6.42,"short to medium haul",yes,no,yes
2,RoundTrip,369,6,7:00,Mon,6.42,"short to medium haul",yes,yes,no
1,RoundTrip,16,6,5:00,Fri,6.42,"short to medium haul",no,no,no
2,RoundTrip,83,6,6:00,Fri,6.42,"short to medium haul",yes,yes,no
2,RoundTrip,1,6,17:00,Tue,6.42,"short to medium haul",no,no,yes
1,RoundTrip,28,6,6:00,Sat,6.42,"short to medium haul",no,no,no
1,RoundTrip,43,6,1:00,Tue,6.42,"short to medium haul",no,no,no
9,RoundTrip,98,6,11:00,Fri,6.42,"short to medium haul",no,no,no
